Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/prod/camelcase?text=I%20used%20to%20think%20I%20was%20indecisive%2C%20but%20now%20I%27m%20not%20too%20sure.,25,0,100.0,103.67802680120803,75.70837499224581,146.52274997206405,46.0,0.0070143190640738935,0.0,100,110,120,120,130,140,150,150,150,150,150
GET,/prod/camelcase?text=I%20used%20to%20think%20I%20was%20indecisive.%20But%20now%20I%27m%20not%20so%20sure.,21,0,120.0,112.95021233049088,75.24262499646284,163.18670799955726,45.0,0.00589202801382207,0.0,120,120,130,130,130,150,160,160,160,160,160
GET,/prod/camelcase?text=I%20would%20tell%20a%20swimming%20joke%2C%20but%20I%20think%20it%27s%20too%20watered%20down%20to%20be%20funny.,19,0,110.0,270.10345210989107,68.33504201495089,3004.8216260038316,60.0,0.0053308824886961585,0.0,110,140,150,170,190,3000,3000,3000,3000,3000,3000
GET,/prod/camelcase?text=I%20would%20tell%20you%20a%20construction%20joke%2C%20but%20I%E2%80%99m%20still%20working%20on%20it.,24,0,130.0,125.42125866942418,69.75791702279821,194.81387501582503,53.0,0.006733746301510937,0.0,130,140,150,160,160,180,190,190,190,190,190
GET,/prod/camelcase?text=I%20would%20tell%20you%20a%20joke%20about%20an%20elevator%2C%20but%20it%E2%80%99s%20an%20uplifting%20experience.,14,0,110.0,112.66774114379326,63.650625001173466,191.54925001203083,62.0,0.0039280186758813805,0.0,120,130,130,140,160,190,190,190,190,190,190
GET,/prod/camelcase?text=I%27d%20tell%20you%20a%20chemistry%20joke%20but%20I%20know%20I%20wouldn%27t%20get%20a%20reaction.,17,0,100.0,105.6753676453167,74.2100419884082,167.2216250153724,53.0,0.004769736963570247,0.0,100,120,120,120,130,170,170,170,170,170,170
GET,/prod/camelcase?text=I%27d%20tell%20you%20a%20construction%20joke%2C%20but%20I%E2%80%99m%20still%20working%20on%20it.,18,0,110.0,110.22353950182959,69.40145799308084,168.59279200434685,49.0,0.005050309726133203,0.0,120,120,130,140,160,170,170,170,170,170,170
GET,/prod/camelcase?text=I%27m%20on%20a%20seafood%20diet.%20I%20see%20food%20and%20I%20eat%20it.,18,0,120.0,119.29580100372226,58.36770901805721,185.89862500084564,35.0,0.005050309726133203,0.0,120,130,140,140,150,190,190,190,190,190,190
GET,/prod/camelcase?text=I%27m%20on%20a%20whiskey%20diet.%20I%27ve%20lost%20three%20days%20already.,40,0,120.0,113.54651040019235,66.92762498278171,167.3282909905538,41.0,0.01122291050251823,0.0,120,130,130,140,150,160,170,170,170,170,170
GET,/prod/camelcase?text=I%27m%20reading%20a%20book%20about%20anti-gravity.%20It%27s%20impossible%20to%20put%20down%21,14,0,92,104.33401206890787,70.50412500393577,170.6621249904856,54.0,0.0039280186758813805,0.0,97,110,130,140,150,170,170,170,170,170,170
GET,/prod/camelcase?text=I%27m%20reading%20a%20book%20on%20anti-gravity.%20It%27s%20impossible%20to%20put%20down%21,17,0,120.0,289.2180981717127,68.38241699733771,3018.643417977728,51.0,0.004769736963570247,0.0,120,140,140,150,210,3000,3000,3000,3000,3000,3000
GET,/prod/camelcase?text=I%27m%20reading%20a%20book%20on%20the%20history%20of%20glue%20%E2%80%93%20can%27t%20put%20it%20down.,20,0,130.0,122.71447920065839,74.8357500124257,176.9890419964213,47.0,0.005611455251259115,0.0,130,140,140,150,170,180,180,180,180,180,180
GET,/prod/camelcase?text=I%27m%20reading%20a%20horror%20book%20in%20Braille.%20Something%20bad%20is%20going%20to%20happen%2C%20I%20can%20feel%20it.,19,0,110.0,114.48632683880676,60.73533298331313,157.89662499446422,68.0,0.0053308824886961585,0.0,110,130,140,150,160,160,160,160,160,160,160
GET,/prod/camelcase?text=I%27m%20terrified%20of%20elevators%2C%20so%20I%E2%80%99m%20going%20to%20start%20taking%20steps%20to%20avoid%20them.,41,0,110.0,265.9632857291244,68.35000001592562,3294.3872089963406,62.0,0.011503483265081185,0.0,110,120,130,130,150,190,3300,3300,3300,3300,3300
GET,/prod/camelcase?text=My%20wife%20accused%20me%20of%20being%20immature.%20I%20told%20her%20to%20get%20out%20of%20my%20fort.,36,0,110.0,195.62763788578903,75.56187501177192,3192.5088340067305,56.0,0.010100619452266407,0.0,110,120,120,130,140,200,3200,3200,3200,3200,3200
GET,/prod/camelcase?text=My%20wife%20told%20me%20to%20stop%20impersonating%20a%20flamingo.%20I%20had%20to%20put%20my%20foot%20down.,55,0,110.0,109.10137419652364,52.52791699604131,155.83512501325458,61.0,0.015431501940962565,0.0,110,120,130,130,140,150,160,160,160,160,160
GET,/prod/camelcase?text=Parallel%20lines%20have%20so%20much%20in%20common.%20It%E2%80%99s%20a%20shame%20they%E2%80%99ll%20never%20meet.,37,0,110.0,110.32751124238948,66.67208397993818,162.4634580221027,57.0,0.010381192214829362,0.0,110,120,130,140,160,160,160,160,160,160,160
GET,/prod/camelcase?text=Reading%20a%20horror%20book%20in%20Braille.%20Something%20bad%20is%20going%20to%20happen%2C%20I%20can%20feel%20it.,22,0,120.0,115.81114949579138,64.42895799409598,159.41012499388307,66.0,0.006172600776385026,0.0,120,130,140,140,160,160,160,160,160,160,160
GET,/prod/camelcase?text=The%20future%2C%20the%20present%2C%20and%20the%20past%20walked%20into%20a%20bar.%20Things%20got%20a%20little%20tense.,20,0,120.0,118.1409270473523,60.81412499770522,176.73533299239352,66.0,0.005611455251259115,0.0,120,130,160,160,170,180,180,180,180,180,180
GET,/prod/camelcase?text=Time%20flies%20like%20an%20arrow.%20Fruit%20flies%20like%20a%20banana.,17,0,130.0,118.25906635460663,68.12437498592772,160.47616599826142,43.0,0.004769736963570247,0.0,130,140,140,140,150,160,160,160,160,160,160
GET,/prod/camelcase?text=To%20the%20guy%20who%20invented%20zero%2C%20thanks%20for%20nothing.,13,0,94,95.88878214932404,71.93983401521109,133.46449998789467,41.0,0.0036474459133184244,0.0,94,110,110,120,120,130,130,130,130,130,130
GET,/prod/camelcase?text=Why%20don%27t%20programmers%20like%20nature%3F%20It%20has%20too%20many%20bugs.,12,0,120.0,121.07897932340468,65.40162497549318,173.0794169998262,46.0,0.0033668731507554687,0.0,130,140,160,160,170,170,170,170,170,170,170
GET,/prod/camelcase?text=Why%20don%27t%20some%20couples%20go%20to%20the%20gym%3F%20Because%20some%20relationships%20don%27t%20work%20out.,48,0,110.0,115.46172935292513,70.71654198807664,196.99341701925732,65.0,0.013467492603021875,0.0,110,130,140,150,160,170,200,200,200,200,200
GET,/prod/camelcase?text=Why%20don%E2%80%99t%20scientists%20trust%20atoms%3F%20Because%20they%20make%20up%20everything%21,40,0,110.0,113.10741357301595,76.36633299989626,188.1726669962518,56.0,0.01122291050251823,0.0,110,120,130,140,150,160,190,190,190,190,190
GET,/prod/camelcase?text=Why%20don%E2%80%99t%20skeletons%20fight%20each%20other%3F%20They%20don%E2%80%99t%20have%20the%20guts.,40,0,98,110.27970734867267,47.79112499090843,268.43145801103674,51.0,0.01122291050251823,0.0,99,120,120,130,160,190,270,270,270,270,270
GET,/prod/camelcase?text=You%27re%20not%20completely%20useless%2C%20you%20can%20always%20serve%20as%20a%20bad%20example.,22,0,110.0,110.60415731811769,59.64374999166466,169.7927910136059,57.0,0.006172600776385026,0.0,110,120,120,130,150,150,170,170,170,170,170
,Aggregated,1000,0,110.0,144.31961969583062,47.79112499090843,3366.700626007514,54.846,0.2805727625629557,0.0,110,120,130,140,160,170,190,3000,3400,3400,3400
